NO_OF_FRAMES	442
NO_OF_CAMERAS	14
NO_OF_MARKERS	19
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2019-10-11, 16:14:55	102329.79542777
DATA_INCLUDED	3D
MARKER_NAMES	1 - Head	2 - L_Shoulder	3 - L_Elbow	4 - L_Wrist	5 - R_Shoulder	6 - R_Elbow	7 - R_Wrist	8 - L_Hip	9 - L_Knee	10 - L_Ankle	11 - L_Heel	12 - L_Meta_V	13 - L_Toe_II	14 - R_Hip	15 - R_Knee	16 - R_Ankle	17 - R_Heel	18 - R_Meta_V	19 - R_Toe_II
Frame	Time	1 - Head X	1 - Head Y	1 - Head Z	2 - L_Shoulder X	2 - L_Shoulder Y	2 - L_Shoulder Z	3 - L_Elbow X	3 - L_Elbow Y	3 - L_Elbow Z	4 - L_Wrist X	4 - L_Wrist Y	4 - L_Wrist Z	5 - R_Shoulder X	5 - R_Shoulder Y	5 - R_Shoulder Z	6 - R_Elbow X	6 - R_Elbow Y	6 - R_Elbow Z	7 - R_Wrist X	7 - R_Wrist Y	7 - R_Wrist Z	8 - L_Hip X	8 - L_Hip Y	8 - L_Hip Z	9 - L_Knee X	9 - L_Knee Y	9 - L_Knee Z	10 - L_Ankle X	10 - L_Ankle Y	10 - L_Ankle Z	11 - L_Heel X	11 - L_Heel Y	11 - L_Heel Z	12 - L_Meta_V X	12 - L_Meta_V Y	12 - L_Meta_V Z	13 - L_Toe_II X	13 - L_Toe_II Y	13 - L_Toe_II Z	14 - R_Hip X	14 - R_Hip Y	14 - R_Hip Z	15 - R_Knee X	15 - R_Knee Y	15 - R_Knee Z	16 - R_Ankle X	16 - R_Ankle Y	16 - R_Ankle Z	17 - R_Heel X	17 - R_Heel Y	17 - R_Heel Z	18 - R_Meta_V X	18 - R_Meta_V Y	18 - R_Meta_V Z	19 - R_Toe_II X	19 - R_Toe_II Y	19 - R_Toe_II Z	
159	1.58000	247.540	227.776	1710.667	195.065	429.248	1423.283	169.076	534.764	1078.673	249.871	555.030	828.804	181.676	70.371	1400.358	161.125	-9.605	1057.730	244.960	-23.725	800.560	231.217	437.627	892.619	192.436	414.924	486.703	184.340	425.444	74.894	138.801	372.366	33.939	285.147	467.784	25.602	391.541	406.908	31.237	230.039	82.913	910.491	209.616	96.470	492.701	169.127	98.628	70.076	128.372	153.595	33.739	271.986	53.874	30.488	382.243	105.774	28.986
160	1.59000	247.588	227.790	1710.629	194.938	429.314	1423.205	168.927	534.692	1078.594	249.657	554.886	828.832	181.711	70.449	1400.437	161.155	-9.673	1057.833	245.156	-23.936	800.694	231.257	437.639	892.624	192.579	415.031	486.797	184.385	425.472	74.882	138.768	372.302	34.025	285.168	467.729	25.642	391.721	407.160	31.408	229.981	82.823	910.565	209.608	96.481	492.756	169.158	98.656	70.234	128.288	153.424	33.726	271.842	53.964	30.677	382.229	105.771	29.036
161	1.60000	247.535	227.617	1710.642	194.840	429.377	1423.153	168.957	534.723	1078.451	249.612	554.737	828.616	181.671	70.439	1400.505	161.128	-9.697	1057.872	245.073	-24.179	800.755	231.251	437.518	892.566	192.583	414.910	486.719	184.323	425.400	74.903	138.779	372.352	33.970	285.184	467.731	25.628	391.698	407.012	31.376	229.775	82.835	910.497	209.471	96.387	492.762	168.997	98.840	70.006	128.452	153.543	33.542	271.957	53.886	30.722	382.124	105.927	28.905
162	1.61000	247.624	227.631	1710.582	194.759	429.440	1423.037	168.834	534.658	1078.344	249.544	554.714	828.467	181.623	70.481	1400.640	161.150	-9.782	1057.979	245.490	-24.393	800.669	231.150	437.556	892.599	192.523	414.865	486.654	184.334	425.447	74.888	138.811	372.322	33.976	285.239	467.710	25.643	391.638	406.950	31.537	229.654	82.825	910.490	209.388	96.398	492.718	168.935	98.817	70.038	128.445	153.483	33.517	271.935	53.847	30.760	382.123	105.911	29.005
163	1.62000	247.716	227.740	1710.614	194.644	429.515	1423.001	168.670	534.554	1078.299	249.563	554.528	828.315	181.571	70.533	1400.666	161.085	-9.922	1058.067	245.414	-24.439	800.980	231.162	437.454	892.572	192.542	414.965	486.648	184.397	425.403	74.843	138.785	372.340	34.004	285.304	467.681	25.551	391.677	406.974	31.455	229.639	82.692	910.499	209.325	96.399	492.736	169.107	98.680	70.095	128.325	153.365	33.739	271.766	53.871	30.844	382.301	105.773	29.129
164	1.63000	247.722	227.630	1710.568	194.567	429.539	1422.966	168.583	534.515	1078.134	249.346	554.441	828.303	181.605	70.494	1400.742	161.207	-9.888	1058.051	245.285	-24.741	801.291	231.126	437.486	892.566	192.484	414.887	486.736	184.384	425.427	74.851	138.768	372.354	34.017	285.266	467.706	25.647	391.869	406.843	31.503	229.564	82.650	910.502	209.279	96.280	492.742	169.167	98.665	70.071	128.339	153.365	33.794	271.838	53.930	30.651	382.270	105.776	29.029
165	1.64000	247.950	227.850	1710.485	194.512	429.570	1422.828	168.517	534.422	1078.052	249.313	554.295	828.101	181.532	70.495	1400.799	161.096	-10.060	1058.185	245.314	-24.901	801.375	231.055	437.376	892.547	192.455	414.854	486.728	184.327	425.407	74.937	138.737	372.338	34.017	285.200	467.682	25.617	391.754	407.062	31.398	229.510	82.560	910.501	209.214	96.245	492.744	169.023	98.663	70.126	128.411	153.472	33.614	271.950	53.915	30.687	382.152	105.691	28.987
166	1.65000	247.938	227.922	1710.565	194.439	429.542	1422.756	168.454	534.376	1077.949	249.263	554.051	827.969	181.483	70.493	1400.835	161.081	-10.055	1058.240	245.462	-25.123	801.509	231.048	437.447	892.614	192.455	414.844	486.718	184.335	425.406	74.896	138.799	372.282	33.903	285.280	467.635	25.609	391.575	407.137	31.612	229.424	82.518	910.590	209.195	96.233	492.704	168.626	98.531	70.060	128.243	153.370	33.712	271.923	53.815	30.899	382.090	105.770	28.829
167	1.66000	247.950	227.857	1710.586	194.347	429.625	1422.664	168.341	534.303	1077.863	249.111	554.087	827.687	181.453	70.525	1400.831	161.118	-10.193	1058.231	245.785	-25.339	801.560	230.915	437.445	892.580	192.522	414.911	486.619	184.349	425.438	74.880	138.817	372.350	33.940	285.261	467.675	25.599	391.695	406.955	31.327	229.307	82.501	910.490	209.174	96.216	492.690	168.866	98.649	70.024	128.134	153.345	33.769	271.895	53.801	30.619	382.215	105.761	29.227
168	1.67000	248.012	227.768	1710.543	194.269	429.601	1422.609	168.298	534.249	1077.744	249.060	553.977	827.492	181.379	70.450	1400.859	161.180	-10.272	1058.194	245.762	-25.525	801.628	230.863	437.454	892.599	192.409	414.954	486.700	184.349	425.473	74.882	138.753	372.328	33.981	285.283	467.650	25.664	391.637	407.045	31.406	229.110	82.498	910.638	209.178	96.110	492.720	168.703	98.520	70.062	128.274	153.389	33.698	271.812	53.824	30.842	382.372	105.987	29.017
169	1.68000	248.153	228.072	1710.526	194.238	429.672	1422.544	168.185	534.139	1077.662	249.093	553.780	827.555	181.351	70.468	1400.861	161.115	-10.267	1058.246	245.543	-25.988	801.838	230.762	437.515	892.686	192.425	415.081	486.811	184.431	425.478	74.865	138.851	372.300	33.950	285.205	467.761	25.591	391.497	407.219	31.597	229.050	82.536	910.652	209.121	96.056	492.680	168.735	98.494	70.184	128.526	153.543	33.547	272.037	53.783	30.701	382.155	105.814	29.125
170	1.69000	248.222	227.923	1710.532	194.181	429.656	1422.475	168.146	534.023	1077.571	248.950	553.705	827.294	181.301	70.475	1400.916	161.060	-10.313	1058.320	245.988	-25.795	801.641	230.739	437.458	892.641	192.400	415.041	486.795	184.430	425.516	74.861	138.823	372.296	33.910	285.255	467.618	25.593	391.763	407.044	31.626	228.842	82.610	910.681	209.113	96.108	492.711	168.647	98.703	69.830	128.234	153.190	33.757	271.926	53.783	30.655	382.672	105.939	29.324
171	1.70000	248.369	228.107	1710.499	194.171	429.654	1422.453	168.060	533.945	1077.535	248.932	553.602	827.256	181.279	70.485	1400.911	161.107	-10.375	1058.334	245.869	-26.112	801.827	230.633	437.499	892.679	192.257	414.998	486.733	184.353	425.486	74.902	138.762	372.299	33.973	285.234	467.689	25.638	391.858	406.905	31.415	228.743	82.587	910.695	209.008	96.067	492.716	168.817	98.447	70.114	128.525	153.206	33.462	271.787	53.873	30.801	382.153	105.765	29.028
172	1.71000	248.373	228.051	1710.501	194.086	429.653	1422.462	168.032	533.911	1077.524	249.030	553.528	827.172	181.213	70.406	1400.942	160.958	-10.434	1058.362	245.653	-26.643	801.985	230.574	437.494	892.643	192.265	414.940	486.767	184.342	425.442	74.866	138.786	372.359	33.928	285.207	467.725	25.638	391.413	407.145	31.282	228.612	82.613	910.725	208.934	96.074	492.680	168.734	98.480	70.199	128.002	153.225	33.803	271.802	53.772	30.705	382.082	105.763	28.966
173	1.72000	248.486	228.095	1710.546	194.097	429.584	1422.434	167.953	533.807	1077.478	248.989	553.412	827.175	181.116	70.471	1400.972	160.966	-10.372	1058.465	245.758	-26.747	801.897	230.466	437.566	892.650	192.211	414.974	486.768	184.429	425.417	74.829	138.803	372.362	33.923	285.274	467.644	25.593	391.648	407.027	31.466	227.984	82.732	910.578	208.822	96.122	492.731	169.057	98.503	69.705	128.145	153.147	33.890	271.854	53.817	30.712	382.079	105.892	29.381
174	1.73000	248.549	228.105	1710.534	194.037	429.618	1422.467	167.925	533.708	1077.418	248.792	553.174	827.239	181.137	70.390	1401.005	160.896	-10.563	1058.516	245.750	-27.001	802.083	230.375	437.637	892.667	192.128	415.044	486.854	184.393	425.478	74.842	138.770	372.341	33.977	285.237	467.671	25.664	391.697	407.058	31.448	227.987	82.757	910.585	208.700	96.093	492.722	168.928	98.591	69.879	128.477	153.256	33.625	271.861	53.728	30.632	382.206	105.780	28.800
175	1.74000	248.717	228.174	1710.526	194.072	429.637	1422.436	167.934	533.667	1077.461	248.921	553.249	826.900	181.087	70.375	1401.058	160.561	-10.615	1058.590	245.715	-27.293	802.242	230.292	437.660	892.662	192.036	415.016	486.792	184.337	425.516	74.881	138.738	372.391	33.976	285.200	467.765	25.563	391.370	407.169	31.102	227.938	82.822	910.542	208.508	96.138	492.729	169.174	98.585	69.814	128.181	153.378	33.661	271.804	53.795	30.734	382.181	105.996	28.874
176	1.75000	248.756	228.175	1710.554	194.027	429.572	1422.453	167.836	533.598	1077.407	248.865	553.058	827.089	181.126	70.417	1401.053	160.710	-10.598	1058.670	245.599	-27.497	802.236	230.169	437.775	892.681	192.061	415.035	486.843	184.342	425.481	74.838	138.830	372.364	33.931	285.254	467.657	25.595	391.637	407.175	31.533	227.862	82.862	910.553	208.424	96.137	492.693	169.052	98.535	69.675	127.965	153.223	33.864	271.894	53.756	30.648	382.296	105.603	29.367
177	1.76000	248.930	228.209	1710.569	194.014	429.600	1422.410	167.864	533.591	1077.366	248.681	552.903	827.143	181.122	70.407	1401.072	160.514	-10.788	1058.636	245.556	-27.749	802.376	229.983	437.795	892.695	191.936	415.164	486.707	184.313	425.522	74.883	138.801	372.321	33.905	285.234	467.724	25.634	391.568	407.043	31.293	227.367	82.991	910.450	208.418	96.224	492.711	169.042	98.623	69.479	128.174	153.312	33.694	271.779	53.779	30.670	382.327	105.702	29.101
178	1.77000	249.009	228.227	1710.527	194.034	429.603	1422.417	167.829	533.510	1077.344	248.921	552.844	827.020	181.124	70.370	1401.094	160.459	-10.805	1058.652	245.515	-27.848	802.297	229.796	437.893	892.716	191.828	414.981	486.782	184.350	425.535	74.839	138.783	372.336	33.919	285.182	467.787	25.615	391.175	406.856	30.920	227.318	83.044	910.471	208.288	96.205	492.736	168.904	98.517	69.703	128.149	153.191	33.756	271.816	53.792	30.760	381.891	105.758	28.733
179	1.78000	249.062	228.167	1710.522	193.999	429.618	1422.414	167.864	533.444	1077.307	248.848	552.698	826.945	181.176	70.394	1401.088	160.502	-10.753	1058.702	245.372	-28.021	802.452	229.717	437.928	892.786	191.726	415.147	486.793	184.285	425.561	74.870	138.773	372.357	33.863	285.192	467.706	25.606	391.704	406.997	31.445	227.192	83.054	910.497	208.202	96.260	492.737	169.106	98.596	69.596	128.393	153.483	33.564	271.933	53.799	30.781	382.338	105.778	29.030
180	1.79000	249.300	228.200	1710.481	193.953	429.608	1422.463	167.858	533.417	1077.284	248.818	552.541	827.116	181.177	70.459	1401.136	160.507	-10.785	1058.915	245.341	-28.184	802.356	229.553	437.989	892.699	191.786	415.137	486.826	184.287	425.543	74.829	138.775	372.413	33.904	285.198	467.702	25.594	391.438	407.274	31.488	227.230	83.203	910.496	208.177	96.368	492.710	169.064	98.487	69.608	128.146	153.324	33.710	271.814	53.854	30.691	382.103	105.743	29.457
181	1.80000	249.351	228.178	1710.493	193.959	429.607	1422.400	167.811	533.299	1077.216	248.705	552.512	827.034	181.138	70.439	1401.088	160.277	-10.759	1058.805	245.229	-28.276	802.339	229.403	438.045	892.761	191.709	415.113	486.826	184.279	425.503	74.820	138.802	372.377	33.854	285.230	467.729	25.617	391.690	406.992	31.297	227.157	83.270	910.476	208.071	96.362	492.697	168.923	98.483	69.548	128.528	153.258	33.579	271.779	53.885	30.748	381.708	105.878	29.092
182	1.81000	249.568	228.168	1710.464	193.856	429.606	1422.378	167.829	533.291	1077.227	248.815	552.413	827.076	181.203	70.453	1401.128	160.326	-10.894	1058.819	245.154	-28.381	802.427	229.256	438.165	892.761	191.622	415.375	486.756	184.343	425.521	74.785	138.778	372.382	33.908	285.159	467.791	25.578	391.431	407.142	31.553	227.069	83.372	910.503	207.940	96.405	492.684	168.872	98.568	69.605	128.049	153.262	33.862	271.700	53.904	30.737	381.847	105.889	28.906
183	1.82000	249.657	228.172	1710.485	193.936	429.681	1422.397	167.832	533.222	1077.191	248.838	552.320	827.047	181.197	70.470	1401.107	160.211	-10.992	1058.839	245.055	-28.458	802.421	229.224	438.229	892.797	191.643	415.192	486.754	184.315	425.567	74.809	138.777	372.404	33.924	285.210	467.702	25.637	391.526	407.049	31.399	226.994	83.422	910.486	207.933	96.464	492.690	168.879	98.589	69.652	128.151	153.335	33.759	271.846	53.806	30.635	382.472	105.787	29.007
184	1.83000	249.785	228.078	1710.469	193.901	429.661	1422.422	167.723	533.181	1077.204	248.961	552.255	826.915	181.175	70.464	1401.102	160.130	-10.858	1059.043	244.914	-28.580	802.438	229.037	438.271	892.827	191.554	415.388	486.966	184.304	425.545	74.815	138.761	372.385	33.944	285.173	467.703	25.646	391.465	407.052	31.476	226.898	83.495	910.490	207.947	96.443	492.708	169.000	98.579	69.780	128.265	153.340	33.675	271.779	53.841	30.760	382.129	105.763	29.046
185	1.84000	249.889	228.067	1710.419	193.815	429.660	1422.413	167.754	533.185	1077.202	248.955	552.215	827.088	181.184	70.487	1401.149	160.067	-10.905	1058.992	244.714	-28.600	802.567	228.880	438.337	892.831	191.388	415.416	487.033	184.248	425.542	74.841	138.742	372.399	33.954	285.284	467.714	25.663	391.701	407.082	31.546	226.914	83.546	910.487	207.862	96.525	492.694	168.966	98.510	69.581	128.255	153.420	33.638	271.813	53.854	30.751	382.110	105.908	29.056
186	1.85000	250.142	228.085	1710.399	193.754	429.678	1422.424	167.747	533.177	1077.189	248.843	552.025	827.023	181.180	70.516	1401.112	159.973	-11.025	1058.786	244.703	-28.625	802.458	228.898	438.402	892.815	191.424	415.573	487.020	184.290	425.586	74.778	138.792	372.383	33.881	285.188	467.740	25.555	391.209	406.998	31.390	226.905	83.635	910.442	207.843	96.564	492.689	168.816	98.585	69.771	128.515	153.506	33.464	271.912	53.860	30.656	381.921	105.730	28.820
187	1.86000	250.201	228.024	1710.319	193.785	429.700	1422.451	167.719	533.150	1077.158	248.759	552.026	827.061	181.222	70.515	1401.097	159.848	-10.956	1058.914	244.613	-28.550	802.388	228.704	438.439	892.813	191.336	415.476	486.970	184.269	425.590	74.845	138.710	372.392	33.927	285.240	467.749	25.607	391.531	407.127	31.474	226.980	83.625	910.396	207.729	96.669	492.683	168.773	98.454	69.861	128.320	153.470	33.641	271.801	53.837	30.857	382.061	105.730	29.222
188	1.87000	250.439	228.094	1710.328	193.694	429.692	1422.464	167.729	533.183	1077.182	248.892	552.021	827.078	181.270	70.586	1401.084	159.689	-10.932	1058.826	244.505	-28.478	802.313	228.571	438.555	892.845	191.286	415.681	487.029	184.295	425.564	74.766	138.771	372.399	33.955	285.228	467.731	25.558	391.840	407.033	31.731	227.239	83.650	910.458	207.908	96.612	492.632	168.962	98.515	69.696	128.099	153.248	33.759	271.798	53.818	30.723	382.505	105.935	29.044
189	1.88000	250.496	228.024	1710.333	193.714	429.724	1422.467	167.760	533.236	1077.207	248.851	552.035	827.015	181.274	70.601	1401.030	159.522	-10.800	1058.992	244.221	-28.514	802.374	228.556	438.560	892.885	191.282	415.789	487.088	184.232	425.553	74.816	138.725	372.409	33.974	285.220	467.773	25.576	391.738	407.000	31.520	227.305	83.672	910.548	207.824	96.665	492.667	169.039	98.592	69.642	128.144	153.421	33.764	271.782	53.888	30.788	382.391	105.507	29.710
190	1.89000	250.585	227.926	1710.286	193.743	429.771	1422.484	167.763	533.265	1077.196	248.844	551.998	827.088	181.281	70.629	1401.035	159.495	-10.611	1058.781	244.013	-28.457	802.105	228.486	438.651	892.854	191.236	415.733	486.942	184.277	425.623	74.795	138.735	372.417	33.975	285.152	467.823	25.537	391.569	407.202	31.513	227.281	83.732	910.511	207.884	96.683	492.692	169.020	98.458	69.761	128.165	153.400	33.669	271.728	53.916	30.857	382.605	105.932	29.319
191	1.90000	250.879	227.946	1710.228	193.673	429.791	1422.566	167.656	533.293	1077.198	248.871	551.979	827.042	181.258	70.643	1400.988	159.257	-10.583	1058.784	243.911	-28.375	802.062	228.380	438.676	892.854	191.118	415.690	487.059	184.218	425.609	74.800	138.708	372.400	33.978	285.205	467.810	25.539	391.425	406.867	31.390	227.655	83.710	910.581	207.893	96.748	492.622	168.893	98.516	69.779	128.208	153.419	33.659	271.895	53.840	30.638	382.112	105.768	28.896
192	1.91000	251.051	227.927	1710.207	193.771	429.833	1422.542	167.683	533.330	1077.284	248.819	552.033	827.023	181.272	70.658	1400.948	159.219	-10.470	1058.750	243.817	-28.195	801.914	228.307	438.790	892.914	191.112	415.845	487.053	184.265	425.615	74.798	138.801	372.420	33.903	285.242	467.761	25.554	391.670	407.129	31.420	227.625	83.825	910.637	207.915	96.678	492.716	169.101	98.542	69.670	128.066	153.258	33.744	271.747	53.966	30.785	382.454	105.853	29.338
193	1.92000	250.918	227.865	1710.122	193.680	429.821	1422.571	167.674	533.395	1077.238	248.717	551.994	827.077	181.289	70.691	1400.898	159.190	-10.414	1058.771	243.714	-28.146	801.792	228.344	438.837	892.834	191.092	415.753	487.109	184.350	425.627	74.798	138.755	372.396	33.956	285.206	467.758	25.577	391.498	407.208	31.454	227.600	83.857	910.626	207.874	96.782	492.664	168.898	98.552	69.735	128.215	153.367	33.708	271.811	53.846	30.791	384.870	105.513	31.269
194	1.93000	251.227	227.909	1710.147	193.684	429.855	1422.566	167.553	533.410	1077.271	248.619	551.980	827.146	181.256	70.767	1400.881	159.079	-10.361	1058.750	243.621	-28.045	801.817	228.239	438.866	892.866	191.022	415.765	487.017	184.212	425.621	74.784	138.735	372.424	33.975	285.149	467.758	25.542	391.372	407.299	31.410	227.665	83.888	910.557	207.942	96.786	492.692	168.880	98.581	69.669	128.310	153.338	33.692	271.829	53.884	30.707	382.618	105.791	29.191
195	1.94000	251.287	227.804	1710.042	193.655	429.921	1422.593	167.606	533.444	1077.287	248.393	551.955	827.161	181.218	70.846	1400.787	158.911	-10.131	1058.600	243.259	-28.079	801.840	228.196	438.854	892.858	190.908	415.842	487.040	184.240	425.599	74.778	138.762	372.429	33.920	285.115	467.890	25.551	391.488	407.277	31.387	227.672	83.962	910.633	207.873	96.875	492.654	168.873	98.585	69.790	128.532	153.477	33.485	271.846	53.846	30.757	381.790	105.885	28.666
196	1.95000	251.418	227.820	1710.111	193.629	429.906	1422.621	167.582	533.530	1077.327	248.421	552.074	827.037	181.196	70.885	1400.748	158.923	-10.034	1058.706	243.175	-27.891	801.646	228.250	438.912	892.802	190.949	415.788	487.049	184.290	425.648	74.789	138.767	372.412	33.967	285.202	467.781	25.562	391.496	407.214	31.449	227.661	83.999	910.637	207.956	96.840	492.671	168.921	98.542	69.675	128.194	153.241	33.740	271.782	53.891	30.742	382.256	105.916	29.097
197	1.96000	251.523	227.792	1710.039	193.664	429.955	1422.620	167.502	533.613	1077.325	248.429	552.097	827.007	181.152	70.927	1400.769	159.094	-9.706	1058.468	243.096	-27.780	801.640	228.179	438.959	892.821	190.909	415.693	487.089	184.194	425.651	74.812	138.716	372.399	34.013	285.235	467.773	25.593	391.471	407.112	31.430	227.624	84.030	910.711	207.935	96.902	492.638	168.840	98.496	69.882	128.352	153.440	33.528	271.829	53.883	30.739	384.123	105.525	31.032
198	1.97000	251.680	227.746	1709.989	193.588	430.025	1422.604	167.481	533.739	1077.347	248.443	552.221	827.016	181.128	70.960	1400.693	159.001	-9.643	1058.347	242.899	-27.593	801.493	228.115	439.049	892.758	190.875	415.809	487.029	184.183	425.630	74.756	138.731	372.419	33.958	285.272	467.776	25.553	391.526	407.214	31.397	227.602	84.092	910.567	207.881	96.926	492.677	168.803	98.479	69.822	128.334	153.364	33.695	271.946	53.912	30.758	382.427	105.926	29.119
199	1.98000	251.743	227.697	1709.942	193.569	430.092	1422.651	167.435	533.802	1077.427	248.347	552.326	827.010	181.078	71.021	1400.678	158.927	-9.519	1058.242	242.813	-27.438	801.396	228.086	439.039	892.783	190.861	415.943	487.061	184.191	425.676	74.804	138.751	372.398	33.963	285.211	467.707	25.544	391.535	407.101	31.486	227.665	84.131	910.613	207.924	96.902	492.663	169.064	98.645	69.728	128.034	153.302	33.769	271.901	53.799	30.877	382.365	105.652	29.300
200	1.99000	251.801	227.726	1709.873	193.587	430.205	1422.620	167.330	533.743	1077.404	248.247	552.371	827.015	181.020	71.001	1400.618	158.762	-9.454	1058.288	242.743	-27.330	801.220	228.171	439.100	892.806	190.874	415.951	487.024	184.161	425.575	74.750	138.725	372.418	33.959	285.213	467.809	25.551	391.812	406.979	31.448	227.594	84.181	910.578	207.886	96.963	492.635	169.192	98.628	69.988	128.164	153.290	33.588	271.813	53.813	30.569	384.011	105.526	30.464
201	2.00000	251.906	227.721	1709.893	193.546	430.155	1422.644	167.303	533.809	1077.374	248.210	552.397	827.029	180.988	71.028	1400.634	158.572	-9.267	1058.061	242.695	-27.213	801.217	228.160	439.233	892.794	190.909	415.956	487.027	184.207	425.624	74.760	138.823	372.393	33.899	285.167	467.846	25.554	391.593	407.255	31.566	227.624	84.246	910.640	207.932	97.022	492.645	169.025	98.619	69.639	128.224	153.371	33.701	271.801	53.881	30.755	383.961	105.575	30.609
202	2.01000	252.010	227.745	1709.880	193.493	430.141	1422.636	167.243	533.835	1077.348	248.169	552.514	827.010	180.938	71.046	1400.600	158.730	-9.056	1057.951	242.625	-26.986	801.316	228.118	439.300	892.848	190.921	415.987	487.043	184.198	425.656	74.742	138.742	372.444	33.953	285.250	467.782	25.556	391.628	407.202	31.459	227.543	84.265	910.634	207.915	97.036	492.680	168.946	98.582	69.899	128.448	153.453	33.566	271.857	53.889	30.865	383.750	105.531	30.276
203	2.02000	252.058	227.720	1709.816	193.477	430.228	1422.649	167.176	533.867	1077.396	248.182	552.509	826.928	180.918	71.119	1400.568	158.479	-8.959	1058.051	242.537	-26.916	801.172	228.117	439.366	892.806	190.930	416.023	486.971	184.143	425.565	74.746	138.713	372.473	33.932	285.169	467.888	25.527	391.444	406.995	31.239	227.558	84.393	910.624	207.955	97.035	492.652	169.009	98.542	69.919	128.461	153.538	33.607	271.866	53.899	30.870	383.531	105.447	30.233
